,property_type,sector,price,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
2874,flat,sector 2,0.98,2.0,2.0,3,0.0,Moderately Old,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2875,flat,sector 37,0.66,2.0,2.0,3+,14.0,Relatively New,1310.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2876,flat,sector 90,1.8,4.0,4.0,3+,23.0,Moderately Old,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
2877,house,sector 43,13.0,3.0,3.0,3+,4.0,New Property,2700.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0
2878,house,sector 109,12.5,5.0,6.0,3,3.0,Relatively New,4500.0,1.0,1.0,1.0,1.0,0.0,0.0,63.0
2879,flat,sector 37,0.33,2.0,2.0,1,3.0,Relatively New,850.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0
2880,house,sector 43,1.9,3.0,3.0,3+,3.0,Old Property,60.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2881,house,sector 57,8.31,5.0,6.0,3+,4.0,Old Property,3438.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0
2882,flat,sector 93,1.45,3.0,4.0,2,12.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0
2883,flat,sector 63a,3.3,3.0,3.0,3,4.0,Under Construction,2150.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0
2884,flat,sohna road,0.54,2.0,2.0,3,4.0,New Property,676.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2885,flat,sector 92,1.3,4.0,4.0,0,7.0,Relatively New,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,flat,sector 95,0.92,3.0,3.0,3+,13.0,Relatively New,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2887,flat,sector 30,1.3,3.0,3.0,2,2.0,Old Property,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2888,flat,sector 3,0.5,2.0,2.0,1,1.0,Old Property,722.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0
2889,house,sector 25,4.35,5.0,4.0,3,3.0,Old Property,1350.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
2890,flat,sector 65,5.3,3.0,3.0,3,38.0,Moderately Old,2506.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0
2891,house,sector 7,0.27,2.0,2.0,1,2.0,Moderately Old,225.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2892,flat,sector 86,0.41,2.0,2.0,1,7.0,New Property,557.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0
2893,flat,sector 81,2.5,3.0,3.0,2,4.0,Relatively New,2130.0,0.0,1.0,0.0,0.0,0.0,2.0,82.0
2894,flat,sector 69,1.55,3.0,3.0,2,9.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,165.0
2895,flat,sector 63,0.88,1.0,1.0,2,4.0,New Property,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,flat,sector 79,1.33,2.0,2.0,3,6.0,Relatively New,1411.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0
2897,flat,sector 79,1.34,2.0,2.0,3,2.0,Relatively New,1423.0,1.0,0.0,0.0,0.0,0.0,0.0,158.0
2898,house,sector 43,8.25,5.0,6.0,3+,3.0,Moderately Old,2700.0,1.0,1.0,1.0,1.0,0.0,1.0,64.0
2899,flat,sector 56,1.35,3.0,3.0,3+,4.0,Old Property,1450.0,0.0,0.0,0.0,0.0,1.0,1.0,174.0
2900,flat,sector 82a,2.95,4.0,5.0,3+,10.0,Relatively New,2110.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0
2901,flat,sector 47,2.4,3.0,4.0,3+,10.0,Moderately Old,1916.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0
2902,flat,sector 83,1.08,3.0,3.0,2,11.0,Relatively New,1570.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0
2903,flat,sector 82,3.0,4.0,6.0,3+,25.0,Relatively New,4425.0,0.0,1.0,0.0,1.0,0.0,1.0,119.0
2904,flat,sector 85,2.0,3.0,4.0,3,6.0,Relatively New,2300.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
2905,flat,sector 106,1.15,3.0,4.0,3+,12.0,Relatively New,1186.0,1.0,1.0,0.0,0.0,0.0,1.0,174.0
2906,house,sector 109,5.7,4.0,5.0,3+,3.0,Relatively New,5400.0,1.0,1.0,1.0,1.0,0.0,0.0,160.0
2907,flat,sector 80,1.6,3.0,3.0,3,5.0,Moderately Old,2047.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0
2908,flat,sector 79,1.45,3.0,3.0,3,3.0,Relatively New,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2909,house,sector 50,6.95,3.0,3.0,1,2.0,Moderately Old,2160.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0
2910,flat,sector 113,1.55,2.0,2.0,3,2.0,New Property,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0
2911,house,sector 2,6.0,5.0,6.0,3+,3.0,Old Property,2430.0,1.0,0.0,0.0,1.0,1.0,1.0,43.0
2912,house,sector 26,12.5,4.0,5.0,2,2.0,Moderately Old,3240.0,1.0,1.0,0.0,0.0,0.0,1.0,121.0
2913,flat,sector 99,0.3,2.0,1.0,2,5.0,New Property,511.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
2914,flat,sector 67a,1.3,2.0,2.0,2,1.0,New Property,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2915,flat,sector 36,0.82,3.0,2.0,3,2.0,New Property,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2916,flat,sector 92,0.9,4.0,5.0,3+,14.0,Relatively New,1692.0,0.0,1.0,0.0,0.0,1.0,0.0,62.0
2917,house,sector 50,10.45,4.0,5.0,2,3.0,Moderately Old,4000.0,1.0,1.0,0.0,1.0,0.0,1.0,142.0
2918,flat,sector 113,6.0,5.0,6.0,3+,24.0,Moderately Old,7294.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2919,flat,sector 90,1.9,4.0,4.0,3+,7.0,Relatively New,2468.0,0.0,1.0,0.0,1.0,0.0,0.0,88.0
2920,flat,sector 9,1.25,4.0,3.0,3,1.0,Old Property,2007.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0
2921,house,sector 9,1.25,3.0,6.0,3+,3.0,Old Property,1431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2922,flat,sector 36,2.3,2.0,2.0,2,23.0,New Property,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2923,flat,sector 33,1.39,3.0,2.0,3+,23.0,Under Construction,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2924,flat,sector 43,6.0,4.0,4.0,3+,18.0,Old Property,2556.0,0.0,1.0,0.0,0.0,0.0,1.0,150.0
2925,flat,sector 37,1.44,3.0,3.0,3+,2.0,Relatively New,1789.0,1.0,1.0,0.0,0.0,1.0,0.0,49.0
2926,flat,sector 85,1.75,3.0,4.0,3,8.0,Relatively New,2179.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
2927,flat,sector 81,0.48,2.0,2.0,1,14.0,Relatively New,547.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0
2928,house,sector 25,13.0,6.0,8.0,3+,2.0,Relatively New,2844.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0
2929,flat,sector 79,1.28,3.0,3.0,3,7.0,Relatively New,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
2930,flat,sector 37,0.95,2.0,2.0,3+,11.0,Relatively New,1179.0,0.0,0.0,1.0,1.0,0.0,1.0,119.0
2931,house,sector 82,7.5,5.0,5.0,3+,2.0,Relatively New,3240.0,0.0,1.0,0.0,1.0,0.0,1.0,135.0
2932,house,sector 39,1.6,1.0,1.0,2,2.0,Old Property,892.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
2933,flat,sector 67,2.7,4.0,4.0,3+,9.0,Moderately Old,2127.0,0.0,1.0,0.0,1.0,0.0,1.0,149.0
2934,flat,sector 92,1.0,4.0,4.0,3,15.0,New Property,1828.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2935,flat,sector 83,1.42,4.0,4.0,3,7.0,Relatively New,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,103.0
2936,flat,sector 39,2.0,3.0,3.0,3+,0.0,Old Property,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2937,flat,sector 102,2.5,3.0,4.0,3+,25.0,New Property,1945.0,1.0,1.0,0.0,0.0,0.0,1.0,56.0
2938,flat,sector 107,0.28,2.0,2.0,2,11.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
2939,flat,sector 69,1.76,4.0,4.0,2,6.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2940,flat,sector 83,1.8,3.0,3.0,3+,9.0,Relatively New,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2941,flat,sector 65,2.65,3.0,3.0,3,5.0,Relatively New,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0
2942,flat,sector 78,0.69,2.0,2.0,2,11.0,Moderately Old,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2943,flat,sector 104,2.5,4.0,4.0,3+,14.0,New Property,2851.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0
2944,flat,sector 113,2.0,3.0,3.0,2,24.0,Under Construction,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2945,flat,sector 37d,1.1,3.0,3.0,3,6.0,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
2946,flat,sector 89,1.42,3.0,3.0,2,3.0,New Property,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2947,flat,sector 79,1.41,2.0,2.0,3,3.0,New Property,1747.0,1.0,0.0,0.0,0.0,0.0,0.0,104.0
2948,flat,sector 89,1.16,3.0,2.0,3,1.0,New Property,998.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
2949,flat,sector 102,1.9,3.0,3.0,3+,15.0,New Property,1700.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0
2950,house,sector 45,10.0,6.0,6.0,3+,4.0,Moderately Old,3240.0,1.0,1.0,1.0,1.0,0.0,1.0,70.0
2951,flat,sector 103,1.2,2.0,2.0,3,3.0,Moderately Old,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2952,house,sector 33,9.55,6.0,7.0,3+,2.0,Relatively New,4950.0,1.0,1.0,1.0,1.0,0.0,1.0,126.0
2953,flat,sector 86,0.43,2.0,2.0,1,6.0,New Property,557.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0
2954,flat,sector 37d,1.75,4.0,4.0,3,7.0,Relatively New,2100.0,0.0,0.0,0.0,0.0,1.0,1.0,120.0
2955,house,sector 4,3.3,3.0,3.0,2,1.0,Old Property,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2956,flat,sector 109,1.7,3.0,3.0,3,22.0,Relatively New,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
2957,flat,sector 109,1.63,3.0,3.0,2,8.0,Relatively New,2303.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0
2958,flat,sector 112,3.65,3.0,5.0,2,3.0,Relatively New,2800.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0
2959,house,sector 7,2.25,5.0,3.0,0,2.0,Old Property,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,flat,sector 83,1.1,3.0,3.0,2,8.0,Relatively New,1588.0,1.0,0.0,1.0,1.0,0.0,1.0,174.0
2961,flat,sector 91,1.8,3.0,3.0,3+,0.0,Relatively New,2578.0,0.0,0.0,0.0,1.0,0.0,2.0,45.0
2962,flat,sector 61,1.6,2.0,2.0,2,3.0,Under Construction,1278.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0
2963,house,sector 12,1.7,3.0,3.0,0,1.0,Old Property,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,flat,sector 12,1.15,3.0,4.0,2,2.0,Old Property,2000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2965,house,sector 23,5.1,3.0,2.0,0,1.0,Old Property,3078.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0
2966,flat,sector 85,1.22,2.0,2.0,3,16.0,Relatively New,1300.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0
2967,house,sector 5,0.75,2.0,2.0,0,1.0,Relatively New,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2968,flat,sector 108,1.0,2.0,2.0,2,0.0,Moderately Old,2060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,flat,sector 81,0.48,2.0,2.0,1,7.0,Relatively New,613.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0
2970,flat,sector 2,0.8,3.0,2.0,3,8.0,Moderately Old,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,house,sector 48,5.0,7.0,7.0,3,2.0,Moderately Old,2340.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0
2972,house,sector 7,3.0,7.0,7.0,0,3.0,Old Property,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2973,flat,sector 90,1.75,4.0,4.0,3+,3.0,Relatively New,2005.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
2974,flat,sector 107,0.8,2.0,2.0,3+,7.0,Relatively New,1236.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0
2975,house,sector 43,3.35,1.0,1.0,0,1.0,Old Property,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2976,house,sector 2,0.35,2.0,2.0,0,1.0,New Property,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,house,sector 24,1.45,3.0,3.0,1,2.0,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2978,flat,sector 69,1.8,3.0,3.0,3,14.0,Under Construction,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2979,flat,sector 81,4.0,4.0,5.0,3+,15.0,Relatively New,3801.0,0.0,1.0,0.0,0.0,0.0,1.0,127.0
2980,house,sector 4,2.3,4.0,4.0,3,2.0,Old Property,160.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0
2981,flat,sector 43,6.0,4.0,4.0,2,1.0,Under Construction,2667.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0
2982,flat,sector 85,1.91,4.0,6.0,3,6.0,Relatively New,3890.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0
2983,flat,sector 85,1.2,2.0,2.0,3,12.0,Relatively New,1484.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0
2984,flat,sector 65,1.75,3.0,3.0,3,10.0,Relatively New,1081.0,0.0,1.0,0.0,0.0,0.0,1.0,124.0
2985,flat,sector 90,0.47,2.0,2.0,1,0.0,New Property,767.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2986,flat,sector 112,3.29,3.0,3.0,3+,2.0,Relatively New,2225.56,0.0,1.0,0.0,0.0,0.0,1.0,152.0
2987,flat,sector 7,0.45,2.0,2.0,1,4.0,Relatively New,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2988,flat,sector 37,0.35,2.0,2.0,1,7.0,Relatively New,850.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0
2989,flat,sector 24,6.5,4.0,5.0,3+,3.0,New Property,3889.0,0.0,1.0,0.0,0.0,0.0,2.0,42.0
2990,flat,sector 85,1.07,2.0,2.0,3,21.0,Relatively New,1484.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0
2991,flat,sohna road,0.21,1.0,1.0,0,2.0,Under Construction,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,flat,sector 108,1.3,3.0,3.0,3+,7.0,Relatively New,1661.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0
2993,flat,sector 82,1.37,3.0,3.0,3,11.0,Relatively New,2000.0,1.0,1.0,0.0,1.0,0.0,1.0,145.0
2994,house,sector 82,6.5,4.0,3.0,0,2.0,Relatively New,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,flat,sector 92,0.42,2.0,2.0,1,4.0,Relatively New,657.0,1.0,0.0,0.0,1.0,0.0,1.0,42.0
2996,flat,sector 90,1.3,3.0,3.0,3+,7.0,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
2997,flat,sector 67,1.0,3.0,3.0,3+,2.0,Moderately Old,1406.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2998,flat,sector 63a,1.55,2.0,2.0,2,2.0,Under Construction,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,flat,sector 102,1.7,3.0,4.0,3+,8.0,Relatively New,1750.0,0.0,1.0,0.0,1.0,0.0,1.0,174.0
3000,flat,sector 85,2.03,4.0,4.0,3+,3.0,Relatively New,2225.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0
3001,flat,sector 85,1.1,3.0,4.0,3,6.0,Moderately Old,1467.0,0.0,1.0,0.0,0.0,0.0,2.0,65.0
3002,flat,sector 99,0.32,2.0,2.0,2,11.0,New Property,502.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
3003,flat,sector 22,1.99,2.0,2.0,2,9.0,New Property,1285.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0
3004,flat,sector 30,1.45,3.0,2.0,2,2.0,Old Property,1300.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0
3005,flat,sector 102,1.4,3.0,3.0,3,4.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0
3006,flat,sector 85,2.0,4.0,5.0,3+,1.0,Relatively New,2545.0,0.0,1.0,1.0,0.0,0.0,0.0,106.0
3007,flat,sector 103,1.12,3.0,4.0,3+,9.0,New Property,1734.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
3008,house,sector 43,5.5,8.0,7.0,3+,3.0,Moderately Old,2850.0,1.0,1.0,0.0,1.0,1.0,1.0,123.0
3009,house,sector 25,7.5,9.0,9.0,3+,4.0,Relatively New,2300.5,1.0,1.0,0.0,1.0,0.0,1.0,160.0
3010,flat,sector 88a,0.45,2.0,2.0,1,3.0,New Property,694.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
3011,house,sector 49,3.75,2.0,6.0,3+,3.0,Moderately Old,1467.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0
3012,flat,sector 53,6.0,3.0,4.0,3+,6.0,Moderately Old,2217.0,0.0,1.0,0.0,0.0,1.0,1.0,26.0
3013,flat,sector 107,0.28,2.0,2.0,2,10.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
3014,flat,sector 102,1.5,3.0,3.0,3,7.0,Relatively New,1315.0,0.0,0.0,0.0,1.0,0.0,1.0,174.0
3015,flat,sector 78,0.99,2.0,2.0,3,14.0,Under Construction,1467.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0
3016,house,sector 26,15.0,5.0,6.0,3+,3.0,Moderately Old,4518.0,1.0,1.0,1.0,1.0,0.0,1.0,78.0
3017,flat,sector 61,2.25,3.0,3.0,2,3.0,Under Construction,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3018,flat,sector 95,0.3,2.0,2.0,1,11.0,Relatively New,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,flat,sector 71,0.82,2.0,2.0,2,6.0,Moderately Old,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,flat,sector 49,0.87,1.0,1.0,1,2.0,Relatively New,500.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
3021,house,sector 33,9.5,5.0,7.0,3+,2.0,Under Construction,4071.0,1.0,1.0,1.0,1.0,0.0,0.0,57.0
3022,flat,sector 95,0.2,1.0,1.0,1,10.0,Relatively New,407.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
3023,flat,sector 112,5.2,4.0,6.0,3+,15.0,Relatively New,3655.35,0.0,1.0,0.0,1.0,0.0,1.0,174.0
3024,flat,sohna road,0.72,2.0,2.0,3,8.0,Relatively New,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0
3025,flat,sector 71,0.59,2.0,2.0,1,6.0,Moderately Old,639.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
3026,flat,sector 2,0.56,1.0,2.0,2,7.0,Moderately Old,723.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
3027,flat,sector 56,2.0,4.0,4.0,3,8.0,Relatively New,2253.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0
3028,flat,sector 111,1.65,3.0,4.0,3+,14.0,Under Construction,2104.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0
3029,flat,sector 4,0.45,2.0,2.0,1,0.0,Relatively New,944.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
3030,house,sector 48,3.35,6.0,5.0,3+,3.0,Moderately Old,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
3031,house,sector 3,0.37,1.0,1.0,1,1.0,Relatively New,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,flat,sector 108,2.6,3.0,3.0,2,8.0,Relatively New,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
3033,flat,sector 28,0.95,2.0,1.0,1,1.0,Old Property,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
3034,flat,sector 69,0.75,2.0,2.0,2,4.0,Under Construction,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,flat,sector 104,1.1,2.0,2.0,3,16.0,Under Construction,1148.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0
3036,house,sector 82,1.6,4.0,4.0,3+,16.0,Moderately Old,2425.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0
3037,house,sector 17,8.5,4.0,4.0,2,2.0,Old Property,4518.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0
3038,flat,sector 33,1.75,3.0,3.0,0,2.0,Under Construction,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
3039,flat,sector 102,1.25,2.0,2.0,2,0.0,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
3040,flat,sector 79,1.35,3.0,3.0,2,7.0,Relatively New,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
3041,flat,sector 107,1.21,3.0,3.0,3,7.0,Moderately Old,1713.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0
3042,flat,sector 99,1.08,3.0,5.0,3,2.0,Relatively New,1750.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0
3043,flat,sohna road,0.72,2.0,2.0,3+,12.0,Relatively New,1131.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0
3044,flat,sector 37,0.99,3.0,4.0,3,9.0,Relatively New,1660.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
3045,flat,sector 48,4.25,4.0,5.0,3+,14.0,Moderately Old,4120.0,1.0,0.0,0.0,0.0,0.0,1.0,81.0
3046,flat,sector 79,1.18,2.0,2.0,3,7.0,Relatively New,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
3047,flat,sector 81,1.28,3.0,3.0,3,1.0,Moderately Old,1982.0,0.0,1.0,0.0,1.0,0.0,1.0,49.0
3048,flat,sector 68,1.1,2.0,2.0,3,11.0,New Property,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
3049,flat,sector 43,2.09,3.0,3.0,2,11.0,Old Property,1294.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0
3050,flat,sohna road,0.78,2.0,2.0,3,9.0,Under Construction,1222.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0
3051,flat,sector 69,1.32,3.0,3.0,1,12.0,Relatively New,1419.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0
3052,flat,sector 25,3.4,4.0,4.0,3,1.0,Old Property,2744.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0
3053,flat,sector 37,0.99,3.0,3.0,1,10.0,New Property,1643.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0
3054,flat,sector 49,4.21,5.0,6.0,3+,14.0,Relatively New,3219.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0
3055,house,sector 26,18.0,5.0,4.0,3+,4.0,Moderately Old,4518.0,1.0,1.0,1.0,1.0,0.0,1.0,113.0
3056,flat,sector 68,1.1,2.0,2.0,3,13.0,New Property,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
3057,house,sector 50,12.5,6.0,5.0,3,4.0,Moderately Old,3078.0,1.0,1.0,0.0,1.0,0.0,1.0,23.0
3058,flat,sector 83,0.75,3.0,3.0,3,10.0,New Property,1162.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0
3059,flat,sector 112,6.5,4.0,5.0,3,11.0,Relatively New,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
3060,flat,sector 82a,2.25,3.0,3.0,3+,29.0,Relatively New,2333.0,0.0,1.0,0.0,0.0,0.0,2.0,72.0
3061,flat,sector 102,2.2,3.0,4.0,3+,9.0,Moderately Old,1945.0,1.0,1.0,0.0,0.0,0.0,0.0,125.0
3062,house,sector 26,8.9,4.0,4.0,3+,2.0,Old Property,2700.0,1.0,1.0,1.0,1.0,0.0,0.0,82.0
3063,house,sector 43,5.3,3.0,9.0,3+,3.0,Moderately Old,1935.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0
3064,flat,sector 83,1.8,3.0,4.0,0,9.0,Relatively New,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
3065,house,sector 7,1.2,2.0,4.0,2,3.0,Old Property,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,flat,sector 56,1.55,3.0,3.0,3+,5.0,Moderately Old,1900.0,0.0,1.0,0.0,1.0,0.0,1.0,92.0
3067,flat,sohna road,0.65,2.0,1.0,2,3.0,New Property,913.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
3068,flat,sector 90,1.24,3.0,3.0,3+,9.0,Relatively New,1600.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0
3069,flat,sector 68,1.0,2.0,2.0,2,16.0,New Property,1361.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0
3070,flat,sector 68,0.93,2.0,2.0,2,11.0,New Property,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,flat,sector 51,3.55,5.0,6.0,3+,11.0,Moderately Old,5200.0,1.0,1.0,1.0,1.0,0.0,1.0,157.0
3072,flat,sector 104,1.3,3.0,3.0,3,8.0,New Property,1490.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0
3073,flat,sector 110,3.7,4.0,5.0,3,7.0,Relatively New,3077.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0
3074,house,sector 48,5.75,4.0,4.0,2,2.0,Moderately Old,2592.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0
3075,flat,gwal pahari,7.5,5.0,6.0,3+,23.0,Relatively New,9050.0,0.0,1.0,0.0,1.0,1.0,0.0,49.0
3076,flat,sector 104,1.05,3.0,4.0,3+,7.0,Relatively New,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,96.0
3077,house,sector 60,18.02,9.0,12.0,3+,3.0,Relatively New,6390.0,0.0,1.0,0.0,0.0,0.0,1.0,146.0
3078,flat,sector 66,1.45,2.0,2.0,3,3.0,Relatively New,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
